survey_year,ResponseId,StartDate,RecordedDate,Status,Finished,Duration_sec,Progress,DistributionChannel,Grad_year,Major_raw,Major1,Major2,Minor_raw,Minor1,Major_minor_inferred,Transfer_student,Gender,Race_ethnicity,Participant_code,EndDate,Consent,CE_definition_text,CE_define_open,CESA_1,CESA_2,CESA_3,CESA_4,CESA_5,CESA_6,CESA_7,CESA_8,CESA_9,CESA_10,Community_ref,Community_ref_other,Volunteer_yn,Volunteer_hrs_month,Civic_duty_1,Civic_duty_2,Civic_duty_3,Civic_duty_4,Civic_duty_5,Civic_duty_6,CE_activity_1,CE_activity_2,CE_activity_3,CE_activity_4,CE_activity_5,CE_activity_6,Media_CE_activities,Local_news_yn,Local_news_which,Local_news_connected,Local_news_CE_yn,CE_campus_1,CE_campus_2,CE_campus_3,CE_campus_4,CE_campus_5,CE_campus_6,CE_campus_7,CE_campus_8,Know_WC_CE_mission,Agree_CE_mission,WC_meeting_CE_mission,WC_CE_resources,Overall_CE_rating
SP24,R_7fkLFGIKfeYtYnY,2024-04-05 09:01:21,2024-04-11 06:03:38,IP Address,False,11,4,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-05 09:01:33,Yes (continue to survey),-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP24,R_3j9fYsrSXBSDrej,2024-04-05 08:48:51,2024-04-11 06:03:38,IP Address,False,56,8,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-05 08:49:48,Yes (continue to survey),-9,"Voting,Talking with people in the community,Teaching or mentorship,Fundraising,Making donations to charities,Volunteering or doing community service,Contributing to community businesses with a social cause",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP24,R_3oGZMVeNKJfURWh,2024-04-05 08:51:11,2024-04-11 06:03:38,IP Address,False,4,4,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-05 08:51:15,Yes (continue to survey),-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP24,R_7e643h5YwmJWp7H,2024-04-09 08:00:02,2024-04-11 06:03:38,IP Address,False,9,4,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-09 08:00:11,Yes (continue to survey),-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP24,R_7FVcMX0xQbHXZWH,2024-04-09 07:40:57,2024-04-11 06:03:38,IP Address,False,7,4,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-09 07:41:04,Yes (continue to survey),-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP24,R_3SI9lbpv3sbntDh,2024-04-05 21:08:03,2024-04-11 06:03:38,IP Address,False,22,8,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-05 21:08:26,Yes (continue to survey),-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP24,R_5lGLo0u0hEEIGld,2024-04-02 10:35:08,2024-04-11 06:03:38,IP Address,False,171009,23,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-04 10:05:18,Yes (continue to survey),-9,"Voting,Teaching or mentorship,Volunteering or doing community service,Attending community arts and culture events,Service-learning experiences with a class,Contributing to community businesses with a social cause",4,4,4,2,2,2,4,4,3,4,The Chestertown or local community,-9,0,-9,3,4,4,4,4,4,3,3,1,1,3,3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP24,R_3n6qWqh3DGLUcSq,2024-04-08 05:42:40,2024-04-11 06:03:39,IP Address,False,205,19,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-08 05:46:05,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Teaching or mentorship,Volunteering or doing community service,Activism or awareness raising activities,Attending community arts and culture events,Participating in research with community members,Service-learning experiences with a class,Contributing to community businesses with a social cause",2,4,3,4,3,4,4,4,3,3,5,-9,1,Less than 4 hours per month,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP24,R_3DA2gAxsiEIq5a9,2024-04-09 07:47:14,2024-04-11 06:03:39,IP Address,False,17,4,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-09 07:47:31,Yes (continue to survey),-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP24,R_3e3u8wBd1VQNChB,2024-04-09 07:55:07,2024-04-11 06:03:39,IP Address,False,52,8,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-09 07:56:00,Yes (continue to survey),-9,"Talking with people in the community,Teaching or mentorship,Making donations to charities,Volunteering or doing community service,Activism or awareness raising activities,Service-learning experiences with a class",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP24,R_5d9VYwYEHncc3CL,2024-04-05 10:19:42,2024-04-11 06:03:39,IP Address,False,246537,4,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-08 06:48:40,Yes (continue to survey),-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP24,R_5Jr9IH7BTRgZMjh,2024-04-05 14:28:12,2024-04-11 06:03:40,IP Address,False,2272,38,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-05 15:06:05,Yes (continue to survey),-9,"Voting,Talking with people in the community,Teaching or mentorship,Making donations to charities,Volunteering or doing community service,Activism or awareness raising activities,Service-learning experiences with a class",4,4,4,4,2,2,4,4,4,4,2,-9,1,Less than 4 hours per month,3,4,3,1,4,4,4,4,1,1,3,4,Signing online petitions.,0,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP24,R_6VwTNW9kiqBoHsZ,2024-04-09 07:52:20,2024-04-11 06:03:40,IP Address,False,63,4,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-09 07:53:23,Yes (continue to survey),-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP24,R_6IYPCwtMc8eYgOh,2024-04-09 10:51:20,2024-04-11 06:03:41,IP Address,False,40,8,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-09 10:52:00,Yes (continue to survey),-9,"Political engagement,Talking with people in the community,Volunteering or doing community service,Protesting or rallying,Contributing to community businesses with a social cause",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP24,R_5Qgu84oWPumC84J,2024-04-07 09:29:45,2024-04-11 06:03:41,IP Address,False,8,4,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-07 09:29:53,Yes (continue to survey),-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP24,R_52umIQtlI9WiSeb,2024-04-09 07:40:27,2024-04-11 06:03:41,IP Address,False,45638,4,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-09 20:21:05,Yes (continue to survey),-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP24,R_5D5QH0Rf01aEcnJ,2024-04-09 09:48:46,2024-04-11 06:03:41,IP Address,False,39,4,anonymous,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,2024-04-09 09:49:27,Yes (continue to survey),-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
SP25,R_1TQZhIZHGL63bJn,2025-03-27 12:36:26,2025-03-27 12:40:37,IP Address,True,250,100,anonymous,2026,Communications and Media Studies,CMS,-9,Creative Writing,WRG,-9,0,3,European American or White,,2025-03-27 12:40:36,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Teaching or mentorship,Fundraising,Making donations to charities,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Attending community arts and culture events,Participating in research with community members,Service-learning experiences with a class,Contributing to community businesses with a social cause",4,4,4,4,4,4,4,4,4,4,5,-9,1,Less than 4 hours per month,4,3,4,4,4,3,3,3,4,4,4,3,"Following accounts/pages that post about current events,Reposting information regarding current events to your story/page/etc.,Posting your own opinions regarding current events,Liking posts regarding current events",1,The Elm,4,4,4,4,5,4,5,5,4,4,1,1,2,2,3
SP25,R_7MsCUFCR1KaYcaR,2025-03-27 12:37:42,2025-03-27 12:41:59,IP Address,True,256,100,anonymous,2026,CMS,CMS,-9,religion studies,REL,-9,0,1,European American or White,,2025-03-27 12:41:58,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Teaching or mentorship,Fundraising,Making donations to charities,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Participating in research with community members,Service-learning experiences with a class,Contributing to community businesses with a social cause",4,4,4,4,2,2,3,4,4,4,5,-9,1,4 to 8 hours per month,3,3,2,4,3,3,3,3,3,3,3,3,"Following accounts/pages that post about current events,Reposting information regarding current events to your story/page/etc.,Signing online petitions,Posting your own opinions regarding current events,Debating opinions or ideas with others with whom you disagree,Liking posts regarding current events",0,-9,-9,4,3,4,1,4,4,3,4,4,1,1,0,0,3
SP25,R_59OmCeH2dCnHqDv,2025-03-27 12:35:47,2025-03-27 12:42:14,IP Address,True,386,100,anonymous,2026,Human Development ,HDS,-9,"Museum, field, and community education & Chesapeake regional studies",OTHER:MUSEUM; OTHER:FIELD; EDU; MFCE,-9,0,2,"European American or White,Hispanic/Latinx",,2025-03-27 12:42:13,Yes (continue to survey),-9,"Voting,Political engagement,Teaching or mentorship,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Service-learning experiences with a class,Contributing to community businesses with a social cause",4,4,4,4,3,4,4,4,3,4,5,-9,1,8 to 12 hours per month,3,4,2,3,4,2,3,4,1,3,4,1,"Following accounts/pages that post about current events,Reposting information regarding current events to your story/page/etc.,Signing online petitions,Posting your own opinions regarding current events",1,The Elm,4,4,4,2,1,3,4,4,5,3,1,1,0,2,4
SP25,R_5qkiKw1Ibcaur2t,2025-03-27 12:33:12,2025-03-27 12:42:18,IP Address,True,545,100,anonymous,2026,"Sociology, Human Development",SOC,HDS,Social Welfare,SOC,-9,0,2,European American or White,,2025-03-27 12:42:17,Yes (continue to survey),-9,"Voting,Political engagement,Fundraising,Making donations to charities,Protesting or rallying,Activism or awareness raising activities,Contributing to community businesses with a social cause",4,4,4,4,4,4,4,4,3,4,The Chestertown or local community,-9,1,Less than 4 hours per month,3,4,3,3,4,3,3,3,1,1,4,4,"Following accounts/pages that post about current events,Reposting information regarding current events to your story/page/etc.,Signing online petitions,Following elected officials or other representatives on social media",0,-9,-9,4,4,4,3,3,4,5,5,3,1,1,1,2,3
SP25,R_1t38AZQ6AOuJ0BX,2025-03-27 12:36:31,2025-03-27 12:42:26,IP Address,True,353,100,anonymous,2026,Human Development,HDS,-9,Psychology,PSY,-9,0,2,European American or White,,2025-03-27 12:42:25,Yes (continue to survey),-9,"Voting,Political engagement,Teaching or mentorship,Fundraising,Making donations to charities,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Attending community arts and culture events,Participating in research with community members,Service-learning experiences with a class,Contributing to community businesses with a social cause",4,4,3,4,4,4,4,4,3,4,The Chestertown or local community,-9,1,4 to 8 hours per month,3,4,4,3,4,3,3,4,4,4,3,1,"Reposting information regarding current events to your story/page/etc.,Signing online petitions,Debating opinions or ideas with others with whom you disagree,Following elected officials or other representatives on social media",0,-9,-9,1,4,5,3,4,4,4,4,4,1,1,2,2,4
SP25,R_1CDH9YYGyllATKU,2025-03-27 12:37:19,2025-03-27 12:42:35,IP Address,True,315,100,anonymous,2026,human development,HDS,-9,-9,UNDECLARED,-9,0,1,European American or White,,2025-03-27 12:42:34,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Teaching or mentorship,Fundraising,Making donations to charities,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Attending community arts and culture events,Participating in research with community members",3,4,3,4,3,4,4,4,4,4,The Chestertown or local community,-9,1,Less than 4 hours per month,3,3,3,3,3,3,1,3,1,1,3,3,Following elected officials or other representatives on social media,0,-9,-9,4,4,4,3,5,4,4,3,3,0,1,1,1,3
SP25,R_7iwnws5OYCikxtn,2025-03-27 12:33:31,2025-03-27 12:42:41,IP Address,True,549,100,anonymous,2026,Human Development ,HDS,-9,Spanish & Edu ,SPA; EDU,-9,0,1,European American or White,,2025-03-27 12:42:41,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Teaching or mentorship,Fundraising,Protesting or rallying,Activism or awareness raising activities,Participating in research with community members,Service-learning experiences with a class,Contributing to community businesses with a social cause",4,4,2,3,4,4,4,2,2,4,2,-9,1,4 to 8 hours per month,3,3,4,4,4,3,3,3,4,4,4,1,"Following accounts/pages that post about current events,Signing online petitions,Debating opinions or ideas with others with whom you disagree,Following elected officials or other representatives on social media",0,-9,-9,4,4,5,2,5,3,4,2,4,1,1,0,0,4
SP25,R_3r23RthMuXKzbXA,2025-03-27 12:37:11,2025-03-27 12:42:46,IP Address,True,334,100,anonymous,2026,Human Development,HDS,-9,Psychology,PSY,-9,0,2,European American or White,,2025-03-27 12:42:46,Yes (continue to survey),-9,"Voting,Political engagement,Fundraising,Making donations to charities,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Attending community arts and culture events,Participating in research with community members,Service-learning experiences with a class,Contributing to community businesses with a social cause",3,4,3,4,3,4,4,4,4,4,2,-9,1,Less than 4 hours per month,3,4,3,4,4,3,1,3,1,3,3,3,"Reposting information regarding current events to your story/page/etc.,Signing online petitions,Debating opinions or ideas with others with whom you disagree,Liking posts regarding current events",0,-9,-9,4,4,4,3,4,4,4,4,3,1,1,1,2,3
SP25,R_73wBs3JwKEJmcQ1,2025-03-27 12:32:57,2025-03-27 12:43:06,IP Address,True,609,100,anonymous,2026,"Sociology, Communication and Media Studies",SOC,CMS,"Justice, Law, and Society",OTHER:JUSTICE; OTHER:LAW; OTHER:AND_SOCIETY,-9,0,2,European American or White,,2025-03-27 12:43:06,Yes (continue to survey),-9,"Voting,Fundraising,Making donations to charities,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities",2,2,2,2,4,4,4,4,2,3,2,-9,1,Less than 4 hours per month,2,3,3,3,4,2,1,3,3,3,4,3,"Following accounts/pages that post about current events,Reposting information regarding current events to your story/page/etc.,Signing online petitions,Posting your own opinions regarding current events,Debating opinions or ideas with others with whom you disagree,Following elected officials or other representatives on social media,Liking posts regarding current events",0,-9,-9,4,4,4,4,3,4,4,3,3,0,1,2,2,2
SP25,R_6hFIOSfX8DGyl91,2025-03-27 12:37:01,2025-03-27 12:44:07,IP Address,True,425,100,anonymous,2026,Psychology Human development ,HDS,-9,-9,OTHER:N; OTHER:A,-9,0,2,"African American or Black,Hispanic/Latinx",,2025-03-27 12:44:06,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Activism or awareness raising activities,Attending community arts and culture events,Participating in research with community members,Service-learning experiences with a class",3,4,2,4,3,3,4,4,4,4,5,-9,1,More than 12 hours per month,3,4,3,2,3,4,1,4,1,1,3,4,Reposting information regarding current events to your story/page/etc.,0,-9,-9,4,5,3,4,5,3,4,5,5,1,1,0,2,4
SP25,R_7BVGEy9COv7Ov4i,2025-03-27 12:35:24,2025-03-27 12:44:13,IP Address,True,528,100,anonymous,2026,CMS/ Human Development,CMS,HDS,-9,-9,-9,0,1,European American or White,,2025-03-27 12:44:12,Yes (continue to survey),-9,"Voting,Political engagement,Teaching or mentorship,Fundraising,Making donations to charities,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Participating in research with community members,Service-learning experiences with a class",4,4,3,4,2,4,4,3,3,3,The Chestertown or local community,-9,1,4 to 8 hours per month,2,3,3,3,4,2,1,3,1,3,3,3,"Reposting information regarding current events to your story/page/etc.,Signing online petitions,Debating opinions or ideas with others with whom you disagree",0,-9,-9,4,4,5,5,5,4,3,4,4,1,1,0,2,4
SP25,R_6DGwtZORfAHp7jj,2025-03-27 12:32:55,2025-03-27 12:44:21,IP Address,True,685,100,anonymous,2026,Communications & Media Studies and Business Management,CMS,BUS,Marketing,OTHER:MARKETING,-9,0,2,European American or White,,2025-03-27 12:44:21,Yes (continue to survey),-9,"Voting,Political engagement,Fundraising,Making donations to charities,Volunteering or doing community service,Attending community arts and culture events,Contributing to community businesses with a social cause",2,4,3,2,4,4,4,4,2,2,2,-9,0,-9,2,3,3,3,4,2,1,1,3,3,4,1,"Reposting information regarding current events to your story/page/etc.,Signing online petitions,Debating opinions or ideas with others with whom you disagree,Liking posts regarding current events",0,-9,-9,4,4,4,3,4,5,5,3,3,1,1,1,2,3
SP25,R_7Uc4r7Y7e4iz6CO,2025-03-27 12:36:40,2025-03-27 12:44:23,IP Address,True,463,100,anonymous,2026,Human Development,HDS,-9,Elementary Education,EDU,-9,0,2,European American or White,,2025-03-27 12:44:23,Yes (continue to survey),-9,"Voting,Political engagement,Teaching or mentorship,Fundraising,Making donations to charities,Protesting or rallying,Activism or awareness raising activities,Participating in research with community members,Service-learning experiences with a class",3,4,3,4,3,3,4,4,4,4,2,-9,1,Less than 4 hours per month,3,4,3,3,4,4,1,3,1,1,3,3,Signing online petitions,0,-9,-9,1,4,4,4,5,5,4,4,4,0,1,0,2,2
SP25,R_7e8pmroWLePub1P,2025-03-27 12:37:57,2025-03-27 12:45:03,IP Address,True,424,100,anonymous,2026,Human Development,HDS,-9,CMS,CMS,-9,1,2,"European American or White,Hispanic/Latinx",,2025-03-27 12:45:02,Yes (continue to survey),-9,"Voting,Talking with people in the community,Teaching or mentorship,Fundraising,Making donations to charities,Volunteering or doing community service,Activism or awareness raising activities,Attending community arts and culture events,Participating in research with community members,Service-learning experiences with a class,Contributing to community businesses with a social cause",4,4,4,4,4,4,4,4,4,4,5,-9,1,Less than 4 hours per month,3,4,3,3,3,4,3,4,1,1,3,4,"Following accounts/pages that post about current events,Reposting information regarding current events to your story/page/etc.,Signing online petitions,Posting your own opinions regarding current events,Debating opinions or ideas with others with whom you disagree,Following elected officials or other representatives on social media,Liking posts regarding current events",0,-9,-9,4,4,2,2,3,4,4,5,5,1,1,2,2,3
SP25,R_7wwBmh5pFGseSNb,2025-03-27 12:35:53,2025-03-27 12:45:37,IP Address,True,583,100,anonymous,2026,CMS,CMS,-9,Sociology,SOC,-9,0,1,"European American or White,Hispanic/Latinx",,2025-03-27 12:45:37,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Fundraising,Making donations to charities,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Participating in research with community members",3,3,4,4,4,4,4,4,4,4,The Chestertown or local community,-9,1,Less than 4 hours per month,3,3,3,4,4,3,3,3,1,3,4,3,"Reposting information regarding current events to your story/page/etc.,Signing online petitions,Posting your own opinions regarding current events,Debating opinions or ideas with others with whom you disagree",1,"The Elm,Kent County News",4,4,4,4,3,4,4,4,4,4,1,1,2,2,4
SP25,R_71MhHW8xGoVcgtr,2025-03-27 13:49:48,2025-03-27 13:58:10,IP Address,True,502,100,anonymous,2026,Environmental science + Anthropology ,ENV,ANT,MCFE + Chesapeake Regional Studies,MCFE; MFCE,-9,0,1,European American or White,Edu 341,2025-03-27 13:58:10,Yes (continue to survey),-9,"Voting,Political engagement,Fundraising,Protesting or rallying,Activism or awareness raising activities,Contributing to community businesses with a social cause",4,4,4,4,2,2,4,4,4,4,The Chestertown or local community,-9,0,-9,2,3,3,3,4,3,1,1,1,3,3,1,"Signing online petitions,Debating opinions or ideas with others with whom you disagree",0,-9,-9,1,3,4,2,4,4,4,5,5,0,1,1,1,3
SP25,R_6ADhJqjo8NOY3i9,2025-03-27 14:19:58,2025-03-27 14:28:43,IP Address,True,524,100,anonymous,2027,"Environmental Science, Political Science ",ENV,POL,-9,OTHER:N; OTHER:A,-9,0,2,European American or White,,2025-03-27 14:28:42,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Teaching or mentorship,Fundraising,Protesting or rallying",4,4,4,4,4,4,4,4,4,4,2,-9,1,Less than 4 hours per month,3,3,3,3,3,3,1,3,1,4,4,1,"Following accounts/pages that post about current events,Reposting information regarding current events to your story/page/etc.,Signing online petitions,Posting your own opinions regarding current events,Debating opinions or ideas with others with whom you disagree,Following elected officials or other representatives on social media",1,The Elm,4,1,4,3,4,5,4,4,5,5,1,1,1,0,5
SP25,R_1Nw8erYaLUWYaNb,2025-03-27 14:21:23,2025-03-27 14:29:40,IP Address,True,496,100,anonymous,2025,"Biology, environmental science ",BIO,ENV,Chesapeake Regional Studies,MFCE,-9,0,3,European American or White,,2025-03-27 14:29:39,Yes (continue to survey),-9,"Voting,Political engagement,Talking with people in the community,Volunteering or doing community service,Protesting or rallying,Activism or awareness raising activities,Attending community arts and culture events,Contributing to community businesses with a social cause",4,4,4,4,4,4,4,4,3,4,The Chestertown or local community,-9,1,Less than 4 hours per month,3,3,3,3,4,3,4,3,3,3,4,3,"Following accounts/pages that post about current events,Debating opinions or ideas with others with whom you disagree,Following elected officials or other representatives on social media",1,The Elm,4,4,4,3,4,4,4,5,4,4,1,1,1,1,4
SP25,R_3c8PcJjAbc5hYn7,2025-03-27 14:17:12,2025-03-27 14:29:48,IP Address,True,755,100,anonymous,2028,English ,ENG,-9,"Secondary education, coaching ",EDU; OTHER:COACHING,-9,0,2,Hispanic/Latinx,,2025-03-27 14:29:48,Yes (continue to survey),-9,"Voting,Talking with people in the community,Protesting or rallying,Participating in research with community members",4,4,4,4,4,4,4,4,4,4,The Chestertown or local community,-9,1,Less than 4 hours per month,4,4,4,4,4,4,3,4,3,4,4,3,"Following accounts/pages that post about current events,Reposting information regarding current events to your story/page/etc.,Signing online petitions,Following elected officials or other representatives on social media,Liking posts regarding current events",0,-9,-9,4,5,4,4,5,3,4,5,5,0,-9,1,2,4
SP25,R_6qsoePJcTpzkygY,2025-03-27 14:19:43,2025-03-27 14:31:02,IP Address,True,677,100,anonymous,2028,"History, English",HIS,ENG,"Creative Writing, Political Science (?)",WRG; POL,-9,0,1,European American or White,,2025-03-27 14:31:01,Yes (continue to survey),-9,"Political engagement,Talking with people in the community,Teaching or mentorship,Fundraising,Making donations to charities,Volunteering or doing community service,Activism or awareness raising activities,Attending community arts and culture events,Participating in research with community members",3,4,4,2,4,4,4,4,4,4,2,-9,0,-9,3,3,3,3,3,3,4,1,1,3,4,1,"Posting your own opinions regarding current events,Debating opinions or ideas with others with whom you disagree",0,-9,-9,4,4,4,3,5,2,3,4,4,0,1,0,2,3
